x-axis,SDA1,SCL1
-119.74986E-06,+3.89122231305E+00,+3.95072346926E+00
-119.70486E-06,+3.89122231305E+00,+3.95072346926E+00
-119.65986E-06,+3.92092360784E+00,+3.95072346926E+00
-119.61486E-06,+3.96197608113E+00,+3.91967160547E+00
-119.56986E-06,+3.96197608113E+00,+3.90780599474E+00
-119.52486E-06,+3.96197608113E+00,+3.95072346926E+00
-119.47986E-06,+3.96197608113E+00,+3.91967007504E+00
-119.43486E-06,+3.96197608113E+00,+3.93886142951E+00
-119.38986E-06,+3.96197608113E+00,+3.99363890322E+00
-119.34486E-06,+3.96197608113E+00,+3.95072346926E+00
-119.29986E-06,+3.96197608113E+00,+3.91966803448E+00
-119.25486E-06,+3.96197608113E+00,+3.90780956572E+00
-119.20986E-06,+3.96197608113E+00,+3.95072346926E+00
-119.16486E-06,+3.96197608113E+00,+3.91966650406E+00
-119.11986E-06,+3.96197608113E+00,+3.87675362080E+00
-119.07486E-06,+3.96197608113E+00,+3.93886959176E+00
-119.02986E-06,+3.93226795489E+00,+4.02469331771E+00
-118.98486E-06,+3.92093092725E+00,+3.99363431195E+00
-118.93985E-06,+3.96197608113E+00,+3.95072346926E+00
-118.89485E-06,+3.93226649101E+00,+3.91966344322E+00
-118.84985E-06,+3.89122231305E+00,+3.90781415698E+00
-118.80485E-06,+3.92093287909E+00,+3.91966242294E+00
-118.75985E-06,+3.96197608113E+00,+3.87675362080E+00
-118.71485E-06,+3.93226453917E+00,+3.90781568740E+00
-118.66985E-06,+3.92093434297E+00,+3.91966089252E+00
-118.62485E-06,+3.96197608113E+00,+3.90781670768E+00
-118.57985E-06,+3.96197608113E+00,+3.95072346926E+00
-118.53485E-06,+3.96197608113E+00,+3.95072346926E+00
-118.48985E-06,+3.93226209937E+00,+3.95072346926E+00
-118.44485E-06,+3.92093678277E+00,+3.91965834182E+00
-118.39985E-06,+3.96197608113E+00,+3.90781925839E+00
-118.35485E-06,+3.96197608113E+00,+3.95072346926E+00
-118.30985E-06,+3.96197608113E+00,+3.98179012712E+00
-118.26485E-06,+3.96197608113E+00,+4.02469331771E+00
-118.21985E-06,+3.93225917160E+00,+3.96255796142E+00
-118.17485E-06,+3.92093971054E+00,+3.87675362080E+00
-118.12985E-06,+3.96197608113E+00,+3.90782231923E+00
-118.08485E-06,+3.96197608113E+00,+3.91965426069E+00
-118.03985E-06,+3.96197608113E+00,+3.90782333951E+00
-117.99485E-06,+3.96197608113E+00,+3.91965324041E+00
-117.94985E-06,+3.96197608113E+00,+3.90782435979E+00
-117.90485E-06,+3.96197608113E+00,+3.95072346926E+00
-117.85985E-06,+3.93225526792E+00,+3.95072346926E+00
-117.81485E-06,+3.92094361422E+00,+3.91965119985E+00
-117.76985E-06,+3.93225429200E+00,+3.90782640035E+00
-117.72485E-06,+3.89122231305E+00,+3.95072346926E+00
-117.67985E-06,+3.92094507810E+00,+3.95072346926E+00
-117.63485E-06,+3.96197608113E+00,+3.98179777923E+00
-117.58985E-06,+3.96197608113E+00,+3.99361849760E+00
-117.54485E-06,+3.99170031007E+00,+3.95072346926E+00
-117.49984E-06,+3.97328041543E+00,+3.91964762887E+00
-117.45484E-06,+3.89122231305E+00,+3.87675362080E+00
-117.40984E-06,+3.89122231305E+00,+3.90783048147E+00
-117.36484E-06,+3.92094849382E+00,+3.95072346926E+00
-117.31984E-06,+3.96197608113E+00,+3.91964558831E+00
-117.27484E-06,+3.99170323783E+00,+3.87675362080E+00
-117.22984E-06,+3.97327455990E+00,+3.87675362080E+00
-117.18484E-06,+3.92095044566E+00,+3.87675362080E+00
-117.13984E-06,+3.96197608113E+00,+3.90783354232E+00
-117.09484E-06,+3.96197608113E+00,+3.95072346926E+00
-117.04984E-06,+3.96197608113E+00,+3.95072346926E+00
-117.00484E-06,+3.96197608113E+00,+3.91964201732E+00
-116.95984E-06,+3.96197608113E+00,+3.90783558288E+00
-116.91484E-06,+3.96197608113E+00,+3.95072346926E+00
-116.86984E-06,+3.96197608113E+00,+3.91964048690E+00
-116.82484E-06,+3.96197608113E+00,+3.87675362080E+00
-116.77984E-06,+3.96197608113E+00,+3.90783762344E+00
-116.73484E-06,+3.93224306891E+00,+3.91963895648E+00
-116.68984E-06,+3.92095581323E+00,+3.87675362080E+00
-116.64484E-06,+3.93224209299E+00,+3.87675362080E+00
-116.59984E-06,+3.92095678915E+00,+3.90783966400E+00
-116.55484E-06,+3.96197608113E+00,+3.91963691592E+00
-116.50984E-06,+3.93224062911E+00,+3.90784068428E+00
-116.46484E-06,+3.92095825303E+00,+3.95072346926E+00
-116.41984E-06,+3.99171250908E+00,+3.95072346926E+00
-116.37484E-06,+3.97325601741E+00,+3.95072346926E+00
-116.32984E-06,+3.92095971691E+00,+3.91963436522E+00
-116.28484E-06,+3.96197608113E+00,+3.90784323498E+00
-116.23984E-06,+3.96197608113E+00,+3.91963334494E+00
-116.19484E-06,+3.96197608113E+00,+3.90784425527E+00
-116.14984E-06,+3.96197608113E+00,+3.95072346926E+00
-116.10484E-06,+3.96197608113E+00,+3.91963181451E+00
-116.05983E-06,+3.96197608113E+00,+3.90784578569E+00
-116.01483E-06,+3.96197608113E+00,+3.91963079423E+00
-115.96983E-06,+3.93223477358E+00,+3.90784680597E+00
-115.92483E-06,+3.92096410856E+00,+3.88853607865E+00
-115.87983E-06,+3.99171836460E+00,+3.86497218324E+00
-115.83483E-06,+4.00298707779E+00,+3.95072346926E+00
-115.78983E-06,+3.96197608113E+00,+3.91962824353E+00
-115.74483E-06,+3.96197608113E+00,+3.90784935667E+00
-115.69983E-06,+3.93223184582E+00,+3.95072346926E+00
-115.65483E-06,+3.95071175959E+00,+3.95072346926E+00
-115.60983E-06,+4.00298463799E+00,+3.91962620297E+00
-115.56483E-06,+3.96197608113E+00,+3.87675362080E+00
-115.51983E-06,+3.93222989398E+00,+3.90785190737E+00
-115.47483E-06,+3.92096898816E+00,+3.95072346926E+00
-115.42983E-06,+3.93222891806E+00,+3.95072346926E+00
-115.38483E-06,+3.95071761511E+00,+3.95072346926E+00
-115.33983E-06,+4.00298171023E+00,+3.91962314213E+00
-115.29483E-06,+3.93222745418E+00,+3.90785445807E+00
-115.24983E-06,+3.92097142796E+00,+3.95072346926E+00
-115.20483E-06,+3.96197608113E+00,+3.91962161171E+00
-115.15983E-06,+3.96197608113E+00,+3.87675362080E+00
-115.11483E-06,+3.93222550234E+00,+3.87675362080E+00
-115.06983E-06,+3.89122231305E+00,+3.87675362080E+00
-115.02483E-06,+3.92097386776E+00,+3.87675362080E+00
-114.97983E-06,+3.96197608113E+00,+3.90785802906E+00
-114.93483E-06,+3.96197608113E+00,+3.95072346926E+00
-114.88983E-06,+3.96197608113E+00,+3.91961804072E+00
-114.84483E-06,+3.96197608113E+00,+3.87675362080E+00
-114.79983E-06,+3.99173007565E+00,+3.90786006962E+00
-114.75483E-06,+4.00297536674E+00,+3.95072346926E+00
-114.70983E-06,+3.96197608113E+00,+3.91961600016E+00
-114.66483E-06,+3.96197608113E+00,+3.90786160004E+00
-114.61982E-06,+3.99173202749E+00,+3.91961497988E+00
-114.57482E-06,+4.00297341490E+00,+3.90786262032E+00
-114.52982E-06,+3.96197608113E+00,+3.95072346926E+00
-114.48482E-06,+3.99173349137E+00,+3.95072346926E+00
-114.43982E-06,+4.00297195102E+00,+3.91961293932E+00
-114.39482E-06,+3.96197608113E+00,+3.90786466088E+00
-114.34982E-06,+3.96197608113E+00,+3.95072346926E+00
-114.30482E-06,+3.99173544322E+00,+3.95072346926E+00
-114.25982E-06,+3.97321014913E+00,+3.95072346926E+00
-114.21482E-06,+3.92098265105E+00,+3.95072346926E+00
-114.16982E-06,+3.93221525517E+00,+3.91960987848E+00
-114.12482E-06,+3.92098362697E+00,+3.87675362080E+00
-114.07982E-06,+3.96197608113E+00,+3.90786823186E+00
-114.03482E-06,+3.99173837098E+00,+3.98183859046E+00
-113.98982E-06,+4.03272984922E+00,+3.99357768637E+00
-113.94482E-06,+4.00296658345E+00,+3.91960732778E+00
-113.89982E-06,+3.96197608113E+00,+3.93898692405E+00
-113.85482E-06,+3.96197608113E+00,+3.96245899419E+00
-113.80982E-06,+3.96197608113E+00,+3.87675362080E+00
-113.76482E-06,+3.93221086353E+00,+3.93898998489E+00
-113.71982E-06,+3.95075372418E+00,+3.96245593334E+00
-113.67482E-06,+4.03272984922E+00,+3.87675362080E+00
-113.62982E-06,+4.00296316773E+00,+3.90787333327E+00
-113.58482E-06,+3.93220891168E+00,+3.95072346926E+00
-113.53982E-06,+3.89122231305E+00,+3.91960273651E+00
-113.49482E-06,+3.92099045842E+00,+3.90787486369E+00
-113.44982E-06,+3.96197608113E+00,+3.98184522228E+00
-113.40482E-06,+3.96197608113E+00,+3.96244879138E+00
-113.35982E-06,+3.96197608113E+00,+3.90787639411E+00
-113.31482E-06,+3.93220598392E+00,+3.95072346926E+00
-113.26982E-06,+3.89122231305E+00,+3.95072346926E+00
-113.22482E-06,+3.92099338618E+00,+3.95072346926E+00
-113.17982E-06,+3.96197608113E+00,+3.91959865539E+00
-113.13481E-06,+3.96197608113E+00,+3.90787894481E+00
-113.08981E-06,+3.96197608113E+00,+3.95072346926E+00
-113.04481E-06,+3.96197608113E+00,+3.95072346926E+00
-112.99981E-06,+3.93220256820E+00,+3.98185032369E+00
-112.95481E-06,+3.92099631394E+00,+4.02469331771E+00
-112.90981E-06,+3.96197608113E+00,+3.99356544300E+00
-112.86481E-06,+3.96197608113E+00,+3.95072346926E+00
-112.81981E-06,+3.93220061636E+00,+3.95072346926E+00
-112.77481E-06,+3.92099826578E+00,+3.98185287439E+00
-112.72981E-06,+3.93219964044E+00,+3.93130357189E+00
-112.68481E-06,+3.92099924170E+00,+3.89617504859E+00
-112.63981E-06,+3.93219866452E+00,+3.99356238216E+00
-112.59481E-06,+3.92100021762E+00,+3.95072346926E+00
-112.54981E-06,+3.99175447367E+00,+3.95072346926E+00
-112.50481E-06,+3.97317208822E+00,+3.95072346926E+00
-112.45981E-06,+3.92100168150E+00,+3.95072346926E+00
-112.41481E-06,+3.99175593755E+00,+3.95072346926E+00
-112.36981E-06,+3.97316916046E+00,+3.95072346926E+00
-112.32481E-06,+3.92100314539E+00,+3.95072346926E+00
-112.27981E-06,+3.93219476083E+00,+3.95072346926E+00
-112.23481E-06,+3.92100412131E+00,+3.95072346926E+00
-112.18981E-06,+3.96197608113E+00,+3.91958743230E+00
-112.14481E-06,+3.99175886531E+00,+3.90789016790E+00
-112.09981E-06,+3.97316330494E+00,+3.95072346926E+00
-112.05481E-06,+3.92100607315E+00,+3.91958590188E+00
-112.00981E-06,+3.93219183307E+00,+3.90789169832E+00
-111.96481E-06,+3.89122231305E+00,+3.95072346926E+00
-111.91981E-06,+3.89122231305E+00,+3.91958437146E+00
-111.87481E-06,+3.89122231305E+00,+3.90789322874E+00
-111.82981E-06,+3.95079471285E+00,+3.95072346926E+00
-111.78481E-06,+4.00294316136E+00,+3.95072346926E+00
-111.73981E-06,+3.93218890531E+00,+3.95072346926E+00
-111.69480E-06,+3.92100997683E+00,+3.91958182076E+00
-111.64980E-06,+3.93218792939E+00,+3.87675362080E+00
-111.60480E-06,+3.92101095275E+00,+3.90789628959E+00
-111.55980E-06,+3.96197608113E+00,+3.91958029033E+00
-111.51480E-06,+3.96197608113E+00,+3.90789730987E+00
-111.46980E-06,+3.96197608113E+00,+3.91957927005E+00
-111.42480E-06,+3.96197608113E+00,+3.93904303949E+00
-111.37980E-06,+3.96197608113E+00,+3.99354809823E+00
-111.33480E-06,+3.96197608113E+00,+3.98186919888E+00
-111.28980E-06,+3.96197608113E+00,+3.99354707795E+00
-111.24480E-06,+3.96197608113E+00,+3.91957671935E+00
-111.19980E-06,+3.96197608113E+00,+3.87675362080E+00
-111.15480E-06,+3.96197608113E+00,+3.90790139099E+00
-111.10980E-06,+3.99177008840E+00,+3.95072346926E+00
-111.06480E-06,+4.00293535399E+00,+3.95072346926E+00
-111.01980E-06,+3.96197608113E+00,+3.95072346926E+00
-110.97480E-06,+3.93218060998E+00,+3.95072346926E+00
-110.92980E-06,+3.89122231305E+00,+3.91957314837E+00
-110.88480E-06,+3.92101876012E+00,+3.90790445183E+00
-110.83980E-06,+3.96197608113E+00,+3.95072346926E+00
-110.79480E-06,+3.96197608113E+00,+3.98187532057E+00
-110.74980E-06,+3.96197608113E+00,+3.99354095626E+00
-110.70480E-06,+3.96197608113E+00,+3.91957059767E+00
-110.65980E-06,+3.96197608113E+00,+3.93906038427E+00
-110.61480E-06,+3.96197608113E+00,+3.99353942584E+00
-110.56980E-06,+3.96197608113E+00,+3.95072346926E+00
-110.52480E-06,+3.99177643189E+00,+3.95072346926E+00
-110.47980E-06,+4.00292901050E+00,+3.95072346926E+00
-110.43480E-06,+3.99177740781E+00,+3.95072346926E+00
-110.38980E-06,+4.00292803458E+00,+3.95072346926E+00
-110.34480E-06,+3.96197608113E+00,+3.91956651654E+00
-110.29980E-06,+3.96197608113E+00,+3.87675362080E+00
-110.25479E-06,+3.96197608113E+00,+3.90791159380E+00
-110.20979E-06,+3.96197608113E+00,+3.95072346926E+00
-110.16479E-06,+3.99178033557E+00,+3.95072346926E+00
-110.11979E-06,+4.00292510682E+00,+3.91956396584E+00
-110.07479E-06,+3.96197608113E+00,+3.90791363436E+00
-110.02979E-06,+3.96197608113E+00,+3.95072346926E+00
-109.98479E-06,+3.96197608113E+00,+3.91956243542E+00
-109.93979E-06,+3.93216938689E+00,+3.90791516478E+00
-109.89479E-06,+3.89122231305E+00,+3.98188552338E+00
-109.84979E-06,+3.95083765337E+00,+4.02469331771E+00
-109.80479E-06,+4.00292169110E+00,+3.99353024331E+00
-109.75979E-06,+3.99178472721E+00,+3.95072346926E+00
-109.71479E-06,+3.97311158114E+00,+3.98188756394E+00
-109.66979E-06,+3.92103193505E+00,+4.02469331771E+00
-109.62479E-06,+3.96197608113E+00,+3.96236308779E+00
-109.57979E-06,+3.96197608113E+00,+3.84558799570E+00
-109.53479E-06,+3.96197608113E+00,+3.86511604283E+00
-109.48979E-06,+3.96197608113E+00,+3.91955682388E+00
-109.44479E-06,+3.93216401933E+00,+3.87675362080E+00
-109.39979E-06,+3.92103486281E+00,+3.90792128647E+00
-109.35479E-06,+3.93216304341E+00,+3.91955529345E+00
-109.30979E-06,+3.92103583873E+00,+3.90792230675E+00
-109.26479E-06,+3.93216206749E+00,+3.95072346926E+00
-109.21979E-06,+3.95085131626E+00,+3.95072346926E+00
-109.17479E-06,+3.97309987009E+00,+3.95072346926E+00
-109.12979E-06,+3.89122231305E+00,+3.95072346926E+00
-109.08479E-06,+3.92103827853E+00,+3.95072346926E+00
-109.03979E-06,+3.96197608113E+00,+3.91955172247E+00
-108.99479E-06,+3.93215913972E+00,+3.90792587773E+00
-108.94979E-06,+3.92103974241E+00,+3.95072346926E+00
-108.90479E-06,+3.93215816380E+00,+3.98189674646E+00
-108.85979E-06,+3.95085912362E+00,+3.93117195567E+00
-108.81478E-06,+4.00291095597E+00,+3.89630666481E+00
-108.76978E-06,+3.96197608113E+00,+3.99351851008E+00
-108.72478E-06,+3.96197608113E+00,+3.91954815149E+00
-108.67978E-06,+3.96197608113E+00,+3.87675362080E+00
-108.63478E-06,+3.93215523604E+00,+3.87675362080E+00
-108.58978E-06,+3.95086497915E+00,+3.90793046899E+00
-108.54478E-06,+4.03272984922E+00,+3.95072346926E+00
-108.49978E-06,+4.03272984922E+00,+3.95072346926E+00
-108.45478E-06,+4.00290705229E+00,+3.91954509065E+00
-108.40978E-06,+3.96197608113E+00,+3.90793250956E+00
-108.36478E-06,+3.96197608113E+00,+3.95072346926E+00
-108.31978E-06,+3.96197608113E+00,+3.91954356022E+00
-108.27478E-06,+3.93215133236E+00,+3.90793403998E+00
-108.22978E-06,+3.92104754978E+00,+3.95072346926E+00
-108.18478E-06,+3.99180180583E+00,+3.95072346926E+00
-108.13978E-06,+4.00290363656E+00,+3.95072346926E+00
-108.09478E-06,+3.96197608113E+00,+3.95072346926E+00
-108.04978E-06,+3.99180326971E+00,+3.91954049938E+00
-108.00478E-06,+3.97307449615E+00,+3.87675362080E+00
-107.95978E-06,+3.89122231305E+00,+3.87675362080E+00
-107.91478E-06,+3.92105096550E+00,+3.90793812110E+00
-107.86978E-06,+3.96197608113E+00,+3.95072346926E+00
-107.82478E-06,+3.96197608113E+00,+3.98190898983E+00
-107.77978E-06,+3.96197608113E+00,+3.96232125628E+00
-107.73478E-06,+3.96197608113E+00,+3.87675362080E+00
-107.68978E-06,+3.93214498887E+00,+3.93912772280E+00
-107.64478E-06,+3.92105389327E+00,+3.99350575657E+00
-107.59978E-06,+3.99180814931E+00,+3.91953539798E+00
-107.55478E-06,+4.00289729308E+00,+3.90794220222E+00
-107.50978E-06,+3.93214303703E+00,+3.95072346926E+00
-107.46478E-06,+3.92105584511E+00,+3.91953386756E+00
-107.41978E-06,+3.93214206111E+00,+3.87675362080E+00
-107.37477E-06,+3.92105682103E+00,+3.90794424278E+00
-107.32977E-06,+3.93214108519E+00,+3.91953233714E+00
-107.28477E-06,+3.92105779695E+00,+3.93913690533E+00
-107.23977E-06,+3.93214010927E+00,+3.99350116531E+00
-107.19477E-06,+3.95089523269E+00,+3.95072346926E+00
-107.14977E-06,+4.00289290144E+00,+3.95072346926E+00
-107.10477E-06,+3.96197608113E+00,+3.98191715208E+00
-107.05977E-06,+3.96197608113E+00,+3.96230493178E+00
-107.01477E-06,+3.96197608113E+00,+3.90794832391E+00
-106.96977E-06,+3.96197608113E+00,+3.95072346926E+00
-106.92477E-06,+3.96197608113E+00,+3.95072346926E+00
-106.87977E-06,+3.93213620559E+00,+3.95072346926E+00
-106.83477E-06,+3.92106267655E+00,+3.95072346926E+00
-106.78977E-06,+3.93213522967E+00,+3.91952621545E+00
-106.74477E-06,+3.89122231305E+00,+3.87675362080E+00
-106.69977E-06,+3.95090596782E+00,+3.90795189489E+00
-106.65477E-06,+3.97304521852E+00,+3.95072346926E+00
-106.60977E-06,+3.95090791966E+00,+3.95072346926E+00
-106.56477E-06,+3.97304326668E+00,+3.98192327377E+00
-106.51977E-06,+3.89122231305E+00,+4.02469331771E+00
-106.47477E-06,+3.92106658024E+00,+3.99349249292E+00
-106.42977E-06,+3.96197608113E+00,+3.91952213433E+00
-106.38477E-06,+3.93213083802E+00,+3.90795546587E+00
-106.33977E-06,+3.92106804412E+00,+3.98192582447E+00
-106.29477E-06,+3.93212986210E+00,+3.99349045236E+00
-106.24977E-06,+3.89122231305E+00,+3.95072346926E+00
-106.20477E-06,+3.92106950800E+00,+3.98192735489E+00
-106.15977E-06,+3.93212839822E+00,+3.99348892194E+00
-106.11477E-06,+3.92107048392E+00,+3.98192837517E+00
-106.06977E-06,+3.96197608113E+00,+4.02469331771E+00
-106.02477E-06,+3.96197608113E+00,+3.99348739152E+00
-105.97977E-06,+3.99182571589E+00,+3.95072346926E+00
-105.93477E-06,+4.03272984922E+00,+3.95072346926E+00
-105.88976E-06,+4.03272984922E+00,+3.95072346926E+00
-105.84476E-06,+4.00287875058E+00,+3.95072346926E+00
-105.79976E-06,+3.93212449454E+00,+3.91951499236E+00
-105.75476E-06,+3.92107438760E+00,+3.90796260784E+00
-105.70976E-06,+3.96197608113E+00,+3.98193296643E+00
-105.66476E-06,+3.93212303066E+00,+3.99348331040E+00
-105.61976E-06,+3.92107585148E+00,+3.91951295180E+00
-105.57476E-06,+3.96197608113E+00,+3.87675362080E+00
-105.52976E-06,+3.96197608113E+00,+3.87675362080E+00
-105.48476E-06,+3.99183108345E+00,+3.87675362080E+00
-105.43976E-06,+4.00287435894E+00,+3.90796617882E+00
-105.39476E-06,+3.93212010289E+00,+3.95072346926E+00
-105.34976E-06,+3.95093524544E+00,+3.95072346926E+00
-105.30476E-06,+4.03272984922E+00,+3.95072346926E+00
-105.25976E-06,+3.97301496498E+00,+3.91950887068E+00
-105.21476E-06,+3.92108024313E+00,+3.90796872952E+00
-105.16976E-06,+3.99183449917E+00,+3.95072346926E+00
-105.12476E-06,+4.00287094322E+00,+3.91950734026E+00
-105.07976E-06,+3.93211668717E+00,+3.93918689909E+00
-105.03476E-06,+3.92108219497E+00,+3.99347616843E+00
-104.98976E-06,+3.96197608113E+00,+3.95072346926E+00
-104.94476E-06,+3.96197608113E+00,+3.95072346926E+00
-104.89976E-06,+3.96197608113E+00,+3.95072346926E+00
-104.85476E-06,+3.96197608113E+00,+3.91950427941E+00
-104.80976E-06,+3.96197608113E+00,+3.87675362080E+00
-104.76476E-06,+3.96197608113E+00,+3.87675362080E+00
-104.71976E-06,+3.96197608113E+00,+3.90797434107E+00
-104.67476E-06,+3.96197608113E+00,+3.98194469966E+00
-104.62976E-06,+3.96197608113E+00,+3.96224983662E+00
-104.58476E-06,+3.96197608113E+00,+3.93919812217E+00
-104.53976E-06,+3.96197608113E+00,+3.99347055689E+00
-104.49476E-06,+3.96197608113E+00,+3.95072346926E+00
-104.44975E-06,+3.96197608113E+00,+3.98194725036E+00
-104.40475E-06,+3.96197608113E+00,+3.96224473522E+00
-104.35975E-06,+3.96197608113E+00,+3.90797842219E+00
-104.31475E-06,+3.96197608113E+00,+3.95072346926E+00
-104.26975E-06,+3.96197608113E+00,+3.95072346926E+00
-104.22475E-06,+3.96197608113E+00,+3.95072346926E+00
-104.17975E-06,+3.93210692796E+00,+3.95072346926E+00
-104.13475E-06,+3.92109195418E+00,+3.91949611717E+00
-104.08975E-06,+3.99184621022E+00,+3.90798148303E+00
-104.04475E-06,+4.00285923217E+00,+3.95072346926E+00
-103.99975E-06,+3.99184718614E+00,+3.91949458675E+00
-103.95475E-06,+3.97298666328E+00,+3.90798301345E+00
-103.90975E-06,+3.89122231305E+00,+3.91949356647E+00
-103.86475E-06,+3.92109488194E+00,+3.87675362080E+00
-103.81975E-06,+3.96197608113E+00,+3.90798454388E+00
-103.77475E-06,+3.96197608113E+00,+3.95072346926E+00
-103.72975E-06,+3.93210204836E+00,+3.95072346926E+00
-103.68475E-06,+3.92109683378E+00,+3.91949101576E+00
-103.63975E-06,+3.96197608113E+00,+3.87675362080E+00
-103.59475E-06,+3.96197608113E+00,+3.90798709458E+00
-103.54975E-06,+3.93210009652E+00,+3.88825550143E+00
-103.50475E-06,+3.92109878562E+00,+3.83401826640E+00
-103.45975E-06,+3.96197608113E+00,+3.90798862500E+00
-103.41475E-06,+3.96197608113E+00,+3.95072346926E+00
-103.36975E-06,+3.96197608113E+00,+3.95072346926E+00
-103.32475E-06,+3.96197608113E+00,+3.91948693464E+00
-103.27975E-06,+3.96197608113E+00,+3.87675362080E+00
-103.23475E-06,+3.96197608113E+00,+3.87675362080E+00
-103.18975E-06,+3.93209619284E+00,+3.90799168584E+00
-103.14475E-06,+3.92110268930E+00,+3.95072346926E+00
-103.09975E-06,+3.96197608113E+00,+3.91948438394E+00
-103.05475E-06,+3.93209472895E+00,+3.87675362080E+00
-103.00974E-06,+3.92110415319E+00,+3.87675362080E+00
-102.96474E-06,+3.96197608113E+00,+3.90799423654E+00
-102.91974E-06,+3.93209326507E+00,+3.95072346926E+00
-102.87474E-06,+3.92110561707E+00,+3.95072346926E+00
-102.82974E-06,+3.93209228915E+00,+3.91948132310E+00
-102.78474E-06,+3.89122231305E+00,+3.87675362080E+00
-102.73974E-06,+3.92110708095E+00,+3.87675362080E+00
-102.69474E-06,+3.96197608113E+00,+3.90799729739E+00
-102.64974E-06,+3.96197608113E+00,+3.98196765598E+00
-102.60474E-06,+3.93208984935E+00,+4.02469331771E+00
-102.55974E-06,+3.92110903279E+00,+3.99344811071E+00
-102.51474E-06,+3.99186328884E+00,+3.95072346926E+00
-102.46974E-06,+4.00284215356E+00,+3.95072346926E+00
-102.42474E-06,+3.96197608113E+00,+3.98197020668E+00
-102.37974E-06,+3.96197608113E+00,+3.99344607015E+00
-102.33474E-06,+3.99186524068E+00,+3.95072346926E+00
-102.28974E-06,+3.97295055421E+00,+3.91947520141E+00
-102.24474E-06,+3.95100258398E+00,+3.90800239879E+00
-102.19974E-06,+4.00283922579E+00,+3.95072346926E+00
-102.15474E-06,+3.93208496975E+00,+3.95072346926E+00
-102.10974E-06,+3.89122231305E+00,+3.95072346926E+00
-102.06474E-06,+3.89122231305E+00,+3.91947265071E+00
-102.01974E-06,+3.92111488831E+00,+3.87675362080E+00
-101.97474E-06,+3.96197608113E+00,+3.90800545963E+00
-101.92974E-06,+3.96197608113E+00,+3.95072346926E+00
-101.88474E-06,+3.96197608113E+00,+3.95072346926E+00
-101.83974E-06,+3.93208155402E+00,+3.91947010001E+00
